adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_url
False,/nevS6wjzCxZESvmjJZqdyZ3RNQ6.jpg,"[35, 80]",115,en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",6.9196,/9mprbw31MGdd66LR0AQKoDMoFRv.jpg,1998-03-06,The Big Lebowski,False,7.839,11416,https://www.imdb.com/title/tt0118715/
False,/4OTYefcAlaShn6TGVK33UxLW9R7.jpg,"[28, 12, 53]",476669,en,The King's Man,"As a collection of history's worst tyrants and criminal masterminds gather to plot a war to wipe out millions, one man must race against time to stop them.",7.8179,/aq4Pwv5Xeuvj6HZKtxyd23e6bE9.jpg,2021-12-22,The King's Man,False,6.75,4651,https://www.imdb.com/title/tt6856242/
False,/cjSB3ZjaMpaa9oHFyeYha3KG0mp.jpg,[35],4248,en,Scary Movie 2,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.",8.383,/7Eb1JWK0Cb0rbfsYjwfc9g0PbQH.jpg,2001-07-04,Scary Movie 2,False,5.793,4738,https://www.imdb.com/title/tt0257106/
False,/uGBrhUFlfbMbEcW70Z1PtzVy0rZ.jpg,"[35, 12, 10751, 16]",15567,en,Stitch! The Movie,"The continuing adventures of Lilo, a little Hawaiian girl, and Stitch, the galaxy's most-wanted extraterrestrial. Stitch, Pleakley, and Dr. Jumba are all part of the household now, but what Lilo and Stitch don't know is that Dr. Jumba brought his other alien ""experiments"" to Hawaiʻi as well.",7.6763,/flwMGZcOO80lqsnZ6lIwsKja5N.jpg,2003-09-10,Stitch! The Movie,False,6.4,708,https://www.imdb.com/title/tt0348124/
False,/wjQXZTlFM3PVEUmKf1sUajjygqT.jpg,"[878, 28, 12, 53]",581726,en,Infinite,"Evan McCauley has skills he never learned and memories of places he has never visited. Self-medicated and on the brink of a mental breakdown, a secret group that call themselves “Infinites” come to his rescue, revealing that his memories are real.",7.1197,/niw2AKHz6XmwiRMLWaoyAOAti0G.jpg,2021-09-09,Infinite,False,6.607,1902,https://www.imdb.com/title/tt6654210/
False,/i8zu91n7foXyw4iMpQ90xKk5yvF.jpg,[10402],1304800,en,The Lion King at the Hollywood Bowl,"In honor of “The Lion King's” 30th Anniversary, the Hollywood Bowl transforms into the Pride Lands for an immersive concert event. This music event celebrates the franchise's evolution, from the 1994 animated film to the Tony Award-winning musical, and the 2019 and 2024 live-action films, honoring the music and characters that made it a global phenomenon.",7.1389,/q0amPqVnEC3uG9H34PSBr8IaVLP.jpg,2025-02-06,The Lion King at the Hollywood Bowl,False,6.7,13,https://www.imdb.com/title/tt32322559/
False,/me3SisKfnxwBP69aOVKAVMw9vDM.jpg,"[28, 80, 53]",1149167,en,High Rollers,"A master thief must pull off a dangerous casino heist when his nemesis kidnaps his lover. Caught between rival criminals and FBI pursuit, he risks all to save her and score big.",7.5504,/hHowAaChDjwueySmwVbsjHmpWa.jpg,2025-03-14,High Rollers,False,6.903,31,https://www.imdb.com/title/tt27829510/
False,/m2QvGozzKz5ux74gKocn4kFTGz1.jpg,"[18, 10749]",796,en,Cruel Intentions,"Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.",7.8201,/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg,1999-03-05,Cruel Intentions,False,6.802,3331,https://www.imdb.com/title/tt0139134/
False,/4jnDdvXt9GAzePbUBMpGQ3gQtAg.jpg,[18],387824,ko,엄마친구,"Seong Soo, a twenty years old boy, decided to move to Seoul after being accepted into Seoul University. However, he was a victim of real estate scam. He then moves into his mother's friend's house. Moreover, it turns out that his mother's friend is a sexy self-employed mother and Seong Soo is attracted to her.",7.2709,/uHTE5QiHfPQLfvqgfYsgISpaqD8.jpg,2015-08-20,Mom's Friend,False,6.8,21,
False,/aUdyvwegfuZiEYKs2c05cPCRxEZ.jpg,"[14, 12, 28]",1209130,de,Hagen - Im Tal der Nibelungen,"Hagen von Tronje, the Burgundian master-at-arms, holds his troubled kingdom together while hiding his dark past. The arrival of the unpredictable dragon slayer Siegfried threatens to upend the old order. As King Gunter seeks Siegfried's help to win the fierce Valkyrie Brunhild, Hagen faces a tragic choice between loyalty to the king and his own identity.",7.5419,/eQ1nTnV6neOhBeDJj87IUHDLwb0.jpg,2024-10-17,Hagen,False,6.172,29,https://www.imdb.com/title/tt6176336/
False,/hfdds27YL5nTAhiOtjfNNxD3bJe.jpg,"[16, 10751, 35, 12]",80321,en,Madagascar 3: Europe's Most Wanted,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",7.979,/ekraj4ksvIKeuvQVEevEJkuybZd.jpg,2012-06-06,Madagascar 3: Europe's Most Wanted,False,6.607,6225,https://www.imdb.com/title/tt1277953/
False,/5PuM2lWFRVLZbyzErGVd8qHi55p.jpg,"[27, 53, 28]",1165466,en,Wake Up,"A group of young activists set out to make an environmental statement by vandalizing a home superstore as it closes. But their plan goes terribly wrong when they become trapped inside and must face a deranged security guard with a gruesome passion for primitive hunting. As the night fills with violence and terror, the teenagers find themselves in a desperate fight for their lives.",8.6802,/erEAU7ygq2XFjziI3FpAdMajJFZ.jpg,2024-05-08,Wake Up,False,7.1,100,https://www.imdb.com/title/tt28662887/
False,/fLEsa5SKTFgrdUGMHbsWomniak6.jpg,"[14, 28, 12]",455476,en,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",6.6747,/qW4crfED8mpNDadSmMdi7ZDzhXF.jpg,2023-04-27,Knights of the Zodiac,False,6.4,1173,https://www.imdb.com/title/tt6528290/
False,/jB98SrdXAYSbiprjIwc7WfVCuCV.jpg,[27],521029,en,Annabelle Comes Home,"Determined to keep Annabelle from wreaking more havoc, demonologists Ed and Lorraine Warren bring the possessed doll to the locked artifacts room in their home, placing her “safely” behind sacred glass and enlisting a priest’s holy blessing. But an unholy night of horror awaits as Annabelle awakens the evil spirits in the room, who all set their sights on a new target—the Warrens' ten-year-old daughter, Judy, and her friends.",7.8547,/qWsHMrbg9DsBY3bCMk9jyYCRVRs.jpg,2019-06-26,Annabelle Comes Home,False,6.401,3573,https://www.imdb.com/title/tt8350360/
False,/3x0e1G3kbNzd4LAa9Yw98mbeSpu.jpg,[18],714675,en,The American,"American ballet dancer Joy Womack is accepted into Moscow's infamously tough Bolshoi Ballet Academy, with the dream of becoming a great ballerina.",6.8799,/7dNpUdJHjCue7H22jQR1NIX1kou.jpg,2023-11-02,The American,False,6.8,70,https://www.imdb.com/title/tt12531856/
False,/8kJflsQ4SU9CJQFnht9mpXDW2cF.jpg,"[27, 28, 14]",22894,en,Legion,"When God loses faith in humankind, he sends his legion of angels to bring on the Apocalypse. Humanity's only hope for survival lies in a group of strangers trapped in an out-of-the-way, desert diner with the Archangel Michael.",7.8706,/ykocDqwg5PRUopnBVb1x1DWnEJF.jpg,2010-01-21,Legion,False,5.888,2666,https://www.imdb.com/title/tt1038686/
False,/djSAd6HUm66eVNC3PiZbYwOpD5A.jpg,"[14, 28, 12, 18]",81005,en,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",7.3923,/9jSI7saUX9Qz0JLh19jX2ulEwL7.jpg,2013-02-27,Jack the Giant Slayer,False,5.849,4962,https://www.imdb.com/title/tt1351685/
False,,[35],222517,it,Biancaneve & Co...,The king and the queen conceive Snow White during a sexual relationship in the snow.,9.1104,/yMiM9Zg9JuNy9k1Q7wsyEpwTSQR.jpg,1982-04-03,Snow White and 7 Wise Men,False,5.0,13,https://www.imdb.com/title/tt0128076/
False,/hZnnUq0mrUQ3e54SJVca4mf2oAQ.jpg,"[27, 28]",36647,en,Blade,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",8.0251,/oWT70TvbsmQaqyphCZpsnQR7R32.jpg,1998-08-21,Blade,False,6.8,6151,https://www.imdb.com/title/tt0120611/
False,/vXzqV2RtJlT9WhNEM4NYWCEC6ZI.jpg,"[18, 10749]",142,en,Brokeback Mountain,"In 1960s Wyoming, two men develop a strong emotional and sexual relationship that endures as a lifelong connection complicating their lives as they get married and start families of their own.",7.5102,/aByfQOQBNa4CMFwIgq3QrqY2ZHh.jpg,2005-10-22,Brokeback Mountain,False,7.785,7103,https://www.imdb.com/title/tt0388795/
False,/9Xx0BCkxDsF47niAPsb8lQ0O9Qu.jpg,[18],1088514,es,La habitación de al lado,"Ingrid and Martha were close friends in their youth, when they worked together at the same magazine. Ingrid went on to become an autofiction novelist while Martha became a war reporter, and they were separated by the circumstances of life. After years of being out of touch, they meet again in an extreme but strangely sweet situation.",8.8411,/1U2HszJHEIf3ZcUhqIFHROB5wnD.jpg,2024-10-07,The Room Next Door,False,6.8,446,https://www.imdb.com/title/tt29439114/
False,/3gw6ZMxVbfOQcQahGsmwdvFJPOa.jpg,[99],324558,en,X-Rated: The Greatest Adult Movies of All Time,"The evolution of adult cinema through the most influential films in history, a journey that begins in the 1970s and ends nowadays. An in-depth analysis of the success of the most prestigious erotic films, their impact on industry and society, and their influence on cinema and contemporary culture.",7.6167,/1UgdqTHgwNivULiZvNcJ0Mj3skl.jpg,2015-02-06,X-Rated: The Greatest Adult Movies of All Time,False,6.5,187,https://www.imdb.com/title/tt4461838/
False,/1ItGGdOYifWNRJ3fNhiS9SSmdZM.jpg,"[28, 12, 878]",1061474,en,Superman,"Superman, a cub reporter in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",7.8882,/wPLysNDLffQLOVebZQCbXJEv6E6.jpg,2025-07-09,Superman,False,0.0,0,https://www.imdb.com/title/tt5950044/
False,/z5gEVVNjvCbz3lT33fnQNYgQKak.jpg,[27],1232546,en,Until Dawn,"One year after her sister Melanie mysteriously disappeared, Clover and her friends head into the remote valley where she vanished in search of answers. Exploring an abandoned visitor center, they find themselves stalked by a masked killer and horrifically murdered one by one…only to wake up and find themselves back at the beginning of the same evening.",7.5718,/6O9nkcmZBymDXtxOGJmulqcxJdv.jpg,2025-04-23,Until Dawn,False,0.0,0,https://www.imdb.com/title/tt30955489/
False,/tZZv9IXhNjDotlyADTfhwH7gRXF.jpg,"[16, 28, 878]",39108,ja,ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,The Z Warriors discover an unopenable music box and are told to open it with the Dragon Balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster.,7.2178,/7uRu9EA3nie0n2mlVDDLlTI3IzC.jpg,1995-07-15,Dragon Ball Z: Wrath of the Dragon,False,7.3,732,https://www.imdb.com/title/tt0142243/
False,/1tqFPSCXcpQhozWiVFasq5AudQz.jpg,"[35, 10749]",9655,en,She's the Man,"Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",7.5492,/ms9vdHyBLgAj0txnMWI9djGpDGp.jpg,2006-03-17,She's the Man,False,6.8,3075,https://www.imdb.com/title/tt0454945/
False,/pg8DVHZCUhwdrSX6Pb0Ut4ST6GM.jpg,"[9648, 53]",1249213,en,Drop,"Violet, a widowed mother on her first date in years, arrives at an upscale restaurant where she is relieved that her date, Henry, is more charming and handsome than she expected. But their chemistry begins to curdle as Violet begins being irritated and then terrorized by a series of anonymous drops to her phone.",7.5632,/wjRSpAWzfKmRu0dE7YUviVqPgE2.jpg,2025-04-09,Drop,False,0.0,0,https://www.imdb.com/title/tt32149847/
False,/2NPhBHfzhEmXl8csQ2dKmoxfj5e.jpg,"[28, 80, 53]",972614,en,Knox Goes Away,"A contract killer, after being diagnosed with a fast-moving form of dementia, is presented with the opportunity to redeem himself by saving the life of his estranged adult son. But to do so, he must race against the police closing in on him as well as the ticking clock of his own rapidly deteriorating mind.",9.4518,/w39qKYjltCix18BwtoZ1e45usdb.jpg,2024-03-15,Knox Goes Away,False,6.934,371,https://www.imdb.com/title/tt20115766/
False,/dMZxEdrWIzUmUoOz2zvmFuutbj7.jpg,"[12, 28, 878]",1891,en,The Empire Strikes Back,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",6.8986,/nNAeTmF4CtdSgMDplXTDPOpYzsX.jpg,1980-05-20,The Empire Strikes Back,False,8.391,17285,https://www.imdb.com/title/tt0080684/
False,/3r9aPVVNuCXNOFFXsL03abZs9xF.jpg,"[16, 14, 10751]",739547,en,Thelma the Unicorn,"Thelma dreams of being a glamorous unicorn. Then in a rare pink and glitter-filled moment of fate, Thelma's wish comes true. She rises to instant international stardom, but at an unexpected cost. After a while, Thelma realizes that she was happier as her ordinary, sparkle-free self. So she ditches her horn, scrubs off her sparkles, and returns home, where her best friend is waiting for her with a hug.",6.2335,/yutiEZ7taGDNau2jGjKIdDwQpDw.jpg,2024-05-17,Thelma the Unicorn,False,7.047,171,https://www.imdb.com/title/tt10442352/
False,,[27],1038392,en,The Conjuring: Last Rites,The next chapter in the story of Ed and Lorraine Warren.,7.5486,/ho9UW4eV2iNGgNmkkiClPp9VNhy.jpg,2025-09-04,The Conjuring: Last Rites,False,0.0,0,https://www.imdb.com/title/tt22898462/
False,/4ft6TR9wA6bra0RLL6G7JFDQ5t1.jpg,"[28, 35]",704239,en,The Union,A New Jersey construction worker goes from regular guy to aspiring spy when his long-lost high school sweetheart recruits him for an espionage mission.,8.5431,/d9CTnTHip1RbVi2OQbA2LJJQAGI.jpg,2024-08-15,The Union,False,6.143,961,https://www.imdb.com/title/tt12610390/
False,/oZiMgkpqzFHCgfflObSRGTvHgFZ.jpg,"[27, 53, 878]",1100988,en,28 Years Later,"It's been almost three decades since the rage virus escaped a biological weapons laboratory, and now, still in a ruthlessly enforced quarantine, some have found ways to exist amidst the infected. One such group of survivors lives on a small island connected to the mainland by a single, heavily-defended causeway. When one of the group leaves the island on a mission into the dark heart of the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors as well.",7.8566,/hVKHzr4GwSw0FepqhqQ0DDiYHNY.jpg,2025-06-18,28 Years Later,False,0.0,0,https://www.imdb.com/title/tt10548174/
False,/tweDJNQzBGgsWVF5MC8JhSAk07p.jpg,"[53, 878, 27]",570670,en,The Invisible Man,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see.",8.3376,/5EufsDwXdY2CVttYOk2WtYhgKpa.jpg,2020-02-26,The Invisible Man,False,7.1,5818,https://www.imdb.com/title/tt1051906/
